client_id,entry_date,entry_month,entry_price,official_price,entry_era,is_promo,is_annual,price_changed,unique_amounts,n_transactions,last_payment,total_revenue,tenure_days,tenure_months,is_active,churn_event,km_duration,km_event
488,2025-03-13 11:08:07.993,2025-03,135.2,199.0,era_199,True,False,False,1,4,2025-06-13 13:09:47.945,540.8,92,3.0223390275952693,False,1,3.0223390275952693,1
489,2025-03-14 12:15:41.240,2025-03,1199.0,199.0,era_199,False,True,False,1,1,2025-03-14 12:15:41.240,1199.0,0,0.0,True,0,0.01,0
490,2025-03-14 16:27:36.310,2025-03,152.1,199.0,era_199,True,False,False,1,6,2025-08-14 18:31:02.159,912.5999999999999,153,5.026281208935611,False,1,5.026281208935611,1
491,2025-03-15 08:02:58.823,2025-03,1199.0,199.0,era_199,False,True,False,1,1,2025-03-15 08:02:58.823,1199.0,0,0.0,True,0,0.01,0
492,2025-03-15 14:50:37.164,2025-03,1799.0,199.0,era_199,False,True,False,1,1,2025-03-15 14:50:37.164,1799.0,0,0.0,True,0,0.01,0
493,2025-03-15 19:17:00.092,2025-03,1199.0,199.0,era_199,False,True,False,1,1,2025-03-15 19:17:00.092,1199.0,0,0.0,True,0,0.01,0
494,2025-03-16 18:33:05.768,2025-03,169.0,199.0,era_199,True,False,False,1,9,2025-11-16 19:36:02.319,1521.0,245,8.04862023653088,False,1,8.04862023653088,1
495,2025-03-16 18:35:44.107,2025-03,1199.0,199.0,era_199,False,True,False,1,1,2025-03-16 18:35:44.107,1199.0,0,0.0,True,0,0.01,0
496,2025-03-16 19:31:22.707,2025-03,169.0,199.0,era_199,True,False,False,1,3,2025-05-16 21:32:49.638,507.0,61,2.0039421813403417,False,1,2.0039421813403417,1
497,2025-03-17 08:35:13.274,2025-03,169.0,199.0,era_199,True,False,False,1,13,2026-03-17 09:37:12.470,2197.0,365,11.990801576872535,True,0,11.990801576872535,0
498,2025-03-17 11:00:22.936,2025-03,169.0,199.0,era_199,True,False,False,1,5,2025-07-17 13:01:59.397,845.0,122,4.0078843626806835,False,1,4.0078843626806835,1
499,2025-03-17 11:31:40.155,2025-03,1199.0,199.0,era_199,False,True,False,1,1,2025-03-17 11:31:40.155,1199.0,0,0.0,True,0,0.01,0
500,2025-03-17 17:23:18.289,2025-03,1199.0,199.0,era_199,False,True,False,1,1,2025-03-17 17:23:18.289,1199.0,0,0.0,True,0,0.01,0
501,2025-03-17 20:29:34.236,2025-03,135.2,199.0,era_199,True,False,False,1,1,2025-03-17 20:29:34.236,135.2,0,0.0,False,1,0.01,1
502,2025-03-17 20:54:24.503,2025-03,1199.0,199.0,era_199,False,True,True,2,2,2025-06-08 20:13:01.414,2298.0,82,2.6938239159001314,True,0,2.6938239159001314,0
503,2025-03-18 06:20:26.389,2025-03,169.0,199.0,era_199,True,False,False,1,13,2026-03-18 07:21:44.764,2197.0,365,11.990801576872535,True,0,11.990801576872535,0
504,2025-03-18 22:13:40.525,2025-03,169.0,199.0,era_199,True,False,False,1,3,2025-05-19 00:15:44.189,507.0,61,2.0039421813403417,False,1,2.0039421813403417,1
505,2025-03-19 16:37:13.867,2025-03,199.0,199.0,era_199,False,False,False,1,3,2025-05-19 18:38:32.652,597.0,61,2.0039421813403417,False,1,2.0039421813403417,1
506,2025-03-20 02:40:26.248,2025-03,199.0,199.0,era_199,False,False,False,1,13,2026-03-20 03:41:50.579,2587.0,365,11.990801576872535,True,0,11.990801576872535,0
507,2025-03-22 11:43:06.454,2025-03,199.0,199.0,era_199,False,False,False,1,2,2025-04-22 13:43:45.678,398.0,31,1.0183968462549278,False,1,1.0183968462549278,1
508,2025-03-23 19:27:24.682,2025-03,199.0,199.0,era_199,False,False,False,1,9,2025-11-23 20:28:25.056,1791.0,245,8.04862023653088,False,1,8.04862023653088,1
509,2025-03-25 22:06:44.609,2025-03,1490.0,199.0,era_199,False,True,False,1,1,2025-03-25 22:06:44.609,1490.0,0,0.0,True,0,0.01,0
510,2025-03-26 15:06:36.130,2025-03,1490.0,199.0,era_199,False,True,False,1,1,2025-03-26 15:06:36.130,1490.0,0,0.0,True,0,0.01,0
511,2025-03-27 07:53:17.933,2025-03,199.0,199.0,era_199,False,False,False,1,10,2025-12-27 08:57:15.265,1990.0,275,9.034165571616294,False,1,9.034165571616294,1
512,2025-03-31 11:39:01.393,2025-03,199.0,199.0,era_199,False,False,False,1,1,2025-03-31 11:39:01.393,199.0,0,0.0,False,1,0.01,1
513,2025-03-31 13:19:04.260,2025-03,1341.0,199.0,era_199,False,True,False,1,1,2025-03-31 13:19:04.260,1341.0,0,0.0,True,0,0.01,0
514,2025-03-31 15:23:12.454,2025-03,199.0,199.0,era_199,False,False,False,1,11,2026-03-19 20:37:59.066,2189.0,353,11.59658344283837,True,0,11.59658344283837,0
515,2025-04-01 08:23:58.777,2025-04,199.0,199.0,era_199,False,False,False,1,1,2025-04-01 08:23:58.777,199.0,0,0.0,False,1,0.01,1
516,2025-04-02 22:44:53.188,2025-04,1490.0,199.0,era_199,False,True,False,1,1,2025-04-02 22:44:53.188,1490.0,0,0.0,True,0,0.01,0
517,2025-04-03 11:51:57.927,2025-04,199.0,199.0,era_199,False,False,False,1,1,2025-04-03 11:51:57.927,199.0,0,0.0,False,1,0.01,1
518,2025-04-04 18:08:02.275,2025-04,199.0,199.0,era_199,False,False,False,1,5,2025-08-09 10:07:05.250,995.0,126,4.139290407358739,False,1,4.139290407358739,1
519,2025-04-07 14:52:05.919,2025-04,1490.0,199.0,era_199,False,True,False,1,1,2025-04-07 14:52:05.919,1490.0,0,0.0,True,0,0.01,0
520,2025-04-07 15:18:01.529,2025-04,199.0,199.0,era_199,False,False,False,1,2,2025-05-07 16:19:40.586,398.0,30,0.9855453350854139,False,1,0.9855453350854139,1
521,2025-04-07 15:40:26.000,2025-04,159.2,199.0,era_199,True,False,False,1,5,2025-08-07 16:44:30.303,796.0,122,4.0078843626806835,False,1,4.0078843626806835,1
522,2025-04-08 07:47:09.757,2025-04,1490.0,199.0,era_199,False,True,False,1,1,2025-04-08 07:47:09.757,1490.0,0,0.0,True,0,0.01,0
523,2025-04-08 11:56:36.997,2025-04,159.2,199.0,era_199,True,False,False,1,3,2025-06-08 12:57:45.547,477.59999999999997,61,2.0039421813403417,False,1,2.0039421813403417,1
524,2025-04-10 12:02:17.026,2025-04,159.2,199.0,era_199,True,False,False,1,1,2025-04-10 12:02:17.026,159.2,0,0.0,False,1,0.01,1
525,2025-04-10 19:44:57.452,2025-04,199.0,199.0,era_199,False,False,False,1,4,2025-07-10 20:46:10.832,796.0,91,2.9894875164257555,False,1,2.9894875164257555,1
526,2025-04-11 09:58:15.282,2025-04,159.2,199.0,era_199,True,False,False,1,4,2025-07-11 10:59:33.799,636.8,91,2.9894875164257555,False,1,2.9894875164257555,1
527,2025-04-11 13:41:36.922,2025-04,199.0,199.0,era_199,False,False,False,1,12,2026-03-11 13:43:39.927,2388.0,334,10.972404730617608,True,0,10.972404730617608,0
528,2025-04-11 22:47:46.423,2025-04,199.0,199.0,era_199,False,False,False,1,1,2025-04-11 22:47:46.423,199.0,0,0.0,False,1,0.01,1
529,2025-04-17 15:04:09.458,2025-04,1490.0,199.0,era_199,False,True,False,1,1,2025-04-17 15:04:09.458,1490.0,0,0.0,True,0,0.01,0
530,2025-04-25 13:01:29.867,2025-04,199.0,199.0,era_199,False,False,False,1,12,2026-03-25 13:03:25.455,2388.0,334,10.972404730617608,True,0,10.972404730617608,0
531,2025-04-27 19:07:39.273,2025-04,199.0,199.0,era_199,False,False,False,1,9,2025-12-27 19:08:30.051,1791.0,244,8.015768725361367,False,1,8.015768725361367,1
532,2025-04-28 11:29:37.158,2025-04,1192.0,199.0,era_199,False,True,False,1,1,2025-04-28 11:29:37.158,1192.0,0,0.0,True,0,0.01,0
533,2025-04-29 01:08:15.450,2025-04,1490.0,199.0,era_199,False,True,False,1,1,2025-04-29 01:08:15.450,1490.0,0,0.0,True,0,0.01,0
534,2025-04-29 20:41:15.821,2025-04,199.0,199.0,era_199,False,False,True,2,4,2026-03-03 14:48:28.107,846.0,307,10.085413929040735,True,0,10.085413929040735,0
535,2025-05-02 14:01:39.886,2025-05,199.0,199.0,era_199,False,False,False,1,10,2026-02-02 14:02:41.724,1990.0,276,9.067017082785808,False,1,9.067017082785808,1
536,2025-05-03 11:32:43.304,2025-05,1490.0,199.0,era_199,False,True,False,1,1,2025-05-03 11:32:43.304,1490.0,0,0.0,True,0,0.01,0
537,2025-05-04 15:18:47.436,2025-05,199.0,199.0,era_199,False,False,False,1,3,2025-07-04 16:19:50.108,597.0,61,2.0039421813403417,False,1,2.0039421813403417,1
538,2025-05-05 12:41:51.808,2025-05,199.0,199.0,era_199,False,False,False,1,2,2025-06-05 13:43:44.678,398.0,31,1.0183968462549278,False,1,1.0183968462549278,1
539,2025-05-06 10:41:29.966,2025-05,159.2,199.0,era_199,True,False,False,1,11,2026-03-06 10:43:26.301,1751.1999999999998,304,9.986859395532194,True,0,9.986859395532194,0
540,2025-05-07 10:36:41.066,2025-05,199.0,199.0,era_199,False,False,False,1,1,2025-05-07 10:36:41.066,199.0,0,0.0,False,1,0.01,1
541,2025-05-07 11:51:28.273,2025-05,199.0,199.0,era_199,False,False,False,1,1,2025-05-07 11:51:28.273,199.0,0,0.0,False,1,0.01,1
542,2025-05-07 13:23:21.958,2025-05,199.0,199.0,era_199,False,False,False,1,1,2025-05-07 13:23:21.958,199.0,0,0.0,False,1,0.01,1
543,2025-05-07 18:53:52.244,2025-05,1490.0,199.0,era_199,False,True,False,1,1,2025-05-07 18:53:52.244,1490.0,0,0.0,True,0,0.01,0
544,2025-05-09 15:16:18.496,2025-05,1490.0,199.0,era_199,False,True,False,1,1,2025-05-09 15:16:18.496,1490.0,0,0.0,True,0,0.01,0
545,2025-05-09 21:37:10.182,2025-05,199.0,199.0,era_199,False,False,False,1,1,2025-05-09 21:37:10.182,199.0,0,0.0,False,1,0.01,1
546,2025-05-10 10:02:15.256,2025-05,199.0,199.0,era_199,False,False,False,1,1,2025-05-10 10:02:15.256,199.0,0,0.0,False,1,0.01,1
547,2025-05-11 00:01:28.474,2025-05,199.0,199.0,era_199,False,False,False,1,1,2025-05-11 00:01:28.474,199.0,0,0.0,False,1,0.01,1
548,2025-05-11 08:24:12.671,2025-05,199.0,199.0,era_199,False,False,False,1,2,2025-06-11 09:26:05.525,398.0,31,1.0183968462549278,False,1,1.0183968462549278,1
549,2025-05-11 11:22:56.584,2025-05,159.2,199.0,era_199,True,False,False,1,6,2025-10-11 12:27:43.539,955.1999999999999,153,5.026281208935611,False,1,5.026281208935611,1
550,2025-05-11 14:57:10.327,2025-05,199.0,199.0,era_199,False,False,False,1,11,2026-03-11 14:58:51.621,2189.0,304,9.986859395532194,True,0,9.986859395532194,0
551,2025-05-11 23:01:50.815,2025-05,199.0,199.0,era_199,False,False,False,1,4,2025-08-12 00:02:27.863,796.0,92,3.0223390275952693,False,1,3.0223390275952693,1
552,2025-05-12 19:03:05.986,2025-05,1490.0,199.0,era_199,False,True,False,1,1,2025-05-12 19:03:05.986,1490.0,0,0.0,True,0,0.01,0
553,2025-05-15 09:19:15.754,2025-05,199.0,199.0,era_199,False,False,False,1,8,2025-12-15 09:23:15.128,1592.0,214,7.030223390275952,False,1,7.030223390275952,1
554,2025-05-15 21:33:26.072,2025-05,199.0,199.0,era_199,False,False,False,1,11,2026-03-15 21:34:39.550,2189.0,304,9.986859395532194,True,0,9.986859395532194,0
555,2025-05-19 21:34:11.177,2025-05,199.0,199.0,era_199,False,False,False,1,5,2026-01-23 23:09:30.068,995.0,249,8.180026281208935,False,1,8.180026281208935,1
556,2025-05-19 21:39:07.838,2025-05,199.0,199.0,era_199,False,False,False,1,1,2025-05-19 21:39:07.838,199.0,0,0.0,False,1,0.01,1
557,2025-05-19 22:17:51.881,2025-05,1490.0,199.0,era_199,False,True,False,1,1,2025-05-19 22:17:51.881,1490.0,0,0.0,True,0,0.01,0
558,2025-05-20 17:44:01.657,2025-05,199.0,199.0,era_199,False,False,False,1,10,2026-03-28 18:25:19.732,1990.0,312,10.249671484888305,True,0,10.249671484888305,0
559,2025-05-21 00:08:55.713,2025-05,1490.0,199.0,era_199,False,True,False,1,1,2025-05-21 00:08:55.713,1490.0,0,0.0,True,0,0.01,0
560,2025-05-21 21:39:01.330,2025-05,199.0,199.0,era_199,False,False,False,1,1,2025-05-21 21:39:01.330,199.0,0,0.0,False,1,0.01,1
561,2025-05-22 14:11:51.012,2025-05,199.0,199.0,era_199,False,False,False,1,2,2025-06-22 15:12:50.607,398.0,31,1.0183968462549278,False,1,1.0183968462549278,1
562,2025-05-22 20:42:06.020,2025-05,199.0,199.0,era_199,False,False,False,1,11,2026-03-22 20:43:02.881,2189.0,304,9.986859395532194,True,0,9.986859395532194,0
563,2025-05-24 12:50:12.663,2025-05,199.0,199.0,era_199,False,False,False,1,1,2025-05-24 12:50:12.663,199.0,0,0.0,False,1,0.01,1
564,2025-05-25 20:15:14.560,2025-05,1099.0,199.0,era_199,False,True,False,1,1,2025-05-25 20:15:14.560,1099.0,0,0.0,True,0,0.01,0
565,2025-05-26 08:56:57.322,2025-05,1099.0,199.0,era_199,False,True,False,1,1,2025-05-26 08:56:57.322,1099.0,0,0.0,True,0,0.01,0
566,2025-05-26 18:44:55.062,2025-05,169.0,199.0,era_199,True,False,False,1,2,2025-06-26 19:45:59.257,338.0,31,1.0183968462549278,False,1,1.0183968462549278,1
567,2025-05-27 16:26:42.912,2025-05,879.2,199.0,era_199,False,True,False,1,1,2025-05-27 16:26:42.912,879.2,0,0.0,True,0,0.01,0
568,2025-05-29 18:40:02.086,2025-05,169.0,199.0,era_199,True,False,False,1,2,2025-06-29 19:40:29.100,338.0,31,1.0183968462549278,False,1,1.0183968462549278,1
569,2025-05-29 19:49:24.563,2025-05,169.0,199.0,era_199,True,False,False,1,1,2025-05-29 19:49:24.563,169.0,0,0.0,False,1,0.01,1
570,2025-05-30 16:43:19.121,2025-05,157.17,199.0,era_199,True,False,False,1,11,2026-03-30 17:44:39.018,1728.87,304,9.986859395532194,True,0,9.986859395532194,0
571,2025-05-30 20:19:49.795,2025-05,169.0,199.0,era_199,True,False,False,1,11,2026-03-30 21:21:18.952,1859.0,304,9.986859395532194,True,0,9.986859395532194,0
572,2025-05-30 20:46:46.501,2025-05,157.17,199.0,era_199,True,False,False,1,11,2026-03-30 21:47:38.060,1728.87,304,9.986859395532194,True,0,9.986859395532194,0
573,2025-05-30 21:48:49.860,2025-05,169.0,199.0,era_199,True,False,False,1,1,2025-05-30 21:48:49.860,169.0,0,0.0,False,1,0.01,1
574,2025-05-31 01:03:55.188,2025-05,1022.07,199.0,era_199,False,True,False,1,1,2025-05-31 01:03:55.188,1022.07,0,0.0,True,0,0.01,0
575,2025-05-31 10:16:36.428,2025-05,1022.07,199.0,era_199,False,True,False,1,1,2025-05-31 10:16:36.428,1022.07,0,0.0,True,0,0.01,0
576,2025-05-31 14:48:57.544,2025-05,160.55,199.0,era_199,True,False,False,1,1,2025-05-31 14:48:57.544,160.55,0,0.0,False,1,0.01,1
577,2025-05-31 15:16:26.976,2025-05,1099.0,199.0,era_199,False,True,False,1,1,2025-05-31 15:16:26.976,1099.0,0,0.0,True,0,0.01,0
578,2025-06-01 12:21:07.187,2025-06,1099.0,199.0,era_199,False,True,False,1,1,2025-06-01 12:21:07.187,1099.0,0,0.0,True,0,0.01,0
579,2025-06-01 18:55:50.200,2025-06,169.0,199.0,era_199,True,False,False,1,3,2025-08-01 20:04:08.883,507.0,61,2.0039421813403417,False,1,2.0039421813403417,1
580,2025-06-01 20:22:54.660,2025-06,169.0,199.0,era_199,True,False,False,1,8,2026-01-01 20:24:05.006,1352.0,214,7.030223390275952,False,1,7.030223390275952,1
581,2025-06-02 13:11:34.436,2025-06,879.2,199.0,era_199,False,True,False,1,1,2025-06-02 13:11:34.436,879.2,0,0.0,True,0,0.01,0
582,2025-06-02 17:34:02.211,2025-06,169.0,199.0,era_199,True,False,False,1,4,2025-09-02 18:35:10.236,676.0,92,3.0223390275952693,False,1,3.0223390275952693,1
583,2025-06-03 18:48:40.329,2025-06,1044.05,199.0,era_199,False,True,False,1,1,2025-06-03 18:48:40.329,1044.05,0,0.0,True,0,0.01,0
584,2025-06-04 10:11:52.059,2025-06,84.5,199.0,era_199,True,False,True,2,2,2026-01-29 20:23:20.355,209.0,239,7.851511169513797,False,1,7.851511169513797,1
585,2025-06-04 11:23:23.911,2025-06,169.0,199.0,era_199,True,False,False,1,10,2026-03-04 11:26:36.338,1690.0,273,8.968462549277266,True,0,8.968462549277266,0
586,2025-06-04 19:38:10.848,2025-06,169.0,199.0,era_199,True,False,False,1,5,2025-10-04 20:39:43.973,845.0,122,4.0078843626806835,False,1,4.0078843626806835,1
587,2025-06-04 20:06:49.387,2025-06,1099.0,199.0,era_199,False,True,False,1,1,2025-06-04 20:06:49.387,1099.0,0,0.0,True,0,0.01,0
588,2025-06-04 21:07:23.141,2025-06,1099.0,199.0,era_199,False,True,False,1,1,2025-06-04 21:07:23.141,1099.0,0,0.0,True,0,0.01,0
589,2025-06-06 11:52:46.165,2025-06,1099.0,199.0,era_199,False,True,False,1,1,2025-06-06 11:52:46.165,1099.0,0,0.0,True,0,0.01,0
590,2025-06-07 00:07:29.216,2025-06,879.2,199.0,era_199,False,True,False,1,1,2025-06-07 00:07:29.216,879.2,0,0.0,True,0,0.01,0
591,2025-06-07 11:49:50.752,2025-06,1099.0,199.0,era_199,False,True,False,1,1,2025-06-07 11:49:50.752,1099.0,0,0.0,True,0,0.01,0
592,2025-06-07 14:03:47.600,2025-06,169.0,199.0,era_199,True,False,False,1,8,2026-01-07 14:05:58.953,1352.0,214,7.030223390275952,False,1,7.030223390275952,1
593,2025-06-07 16:37:08.934,2025-06,1099.0,199.0,era_199,False,True,False,1,1,2025-06-07 16:37:08.934,1099.0,0,0.0,True,0,0.01,0
594,2025-06-07 19:11:28.173,2025-06,169.0,199.0,era_199,True,False,False,1,1,2025-06-07 19:11:28.173,169.0,0,0.0,False,1,0.01,1
595,2025-06-07 20:57:14.518,2025-06,1099.0,199.0,era_199,False,True,False,1,1,2025-06-07 20:57:14.518,1099.0,0,0.0,True,0,0.01,0
596,2025-06-07 22:18:40.190,2025-06,169.0,199.0,era_199,True,False,False,1,2,2025-07-07 23:20:32.966,338.0,30,0.9855453350854139,False,1,0.9855453350854139,1
597,2025-06-07 23:49:55.508,2025-06,169.0,199.0,era_199,True,False,True,2,4,2025-10-07 12:05:24.486,736.0,121,3.9750328515111693,False,1,3.9750328515111693,1
598,2025-06-08 08:06:53.758,2025-06,1099.0,199.0,era_199,False,True,False,1,1,2025-06-08 08:06:53.758,1099.0,0,0.0,True,0,0.01,0
599,2025-06-08 11:11:40.769,2025-06,169.0,199.0,era_199,True,False,False,1,1,2025-06-08 11:11:40.769,169.0,0,0.0,False,1,0.01,1
600,2025-06-08 11:22:59.607,2025-06,1099.0,199.0,era_199,False,True,False,1,1,2025-06-08 11:22:59.607,1099.0,0,0.0,True,0,0.01,0
601,2025-06-08 11:54:56.943,2025-06,169.0,199.0,era_199,True,False,False,1,8,2026-01-16 06:56:53.142,1352.0,221,7.260183968462549,False,1,7.260183968462549,1
602,2025-06-08 12:11:44.400,2025-06,169.0,199.0,era_199,True,False,False,1,2,2025-07-08 13:12:44.110,338.0,30,0.9855453350854139,False,1,0.9855453350854139,1
603,2025-06-08 12:18:49.973,2025-06,1099.0,199.0,era_199,False,True,False,1,1,2025-06-08 12:18:49.973,1099.0,0,0.0,True,0,0.01,0
604,2025-06-08 12:45:33.484,2025-06,1099.0,199.0,era_199,False,True,False,1,1,2025-06-08 12:45:33.484,1099.0,0,0.0,True,0,0.01,0
605,2025-06-08 14:32:13.717,2025-06,169.0,199.0,era_199,True,False,False,1,7,2025-12-08 14:33:34.941,1183.0,183,6.011826544021025,False,1,6.011826544021025,1
606,2025-06-08 14:35:14.917,2025-06,1099.0,199.0,era_199,False,True,False,1,1,2025-06-08 14:35:14.917,1099.0,0,0.0,True,0,0.01,0
607,2025-06-08 14:48:44.782,2025-06,1099.0,199.0,era_199,False,True,False,1,1,2025-06-08 14:48:44.782,1099.0,0,0.0,True,0,0.01,0
608,2025-06-08 16:04:45.452,2025-06,160.55,199.0,era_199,True,False,False,1,10,2026-03-08 16:05:42.061,1605.5,273,8.968462549277266,True,0,8.968462549277266,0
609,2025-06-08 17:04:41.938,2025-06,169.0,199.0,era_199,True,False,False,1,7,2025-12-08 17:06:42.036,1183.0,183,6.011826544021025,False,1,6.011826544021025,1
610,2025-06-08 17:27:19.360,2025-06,1099.0,199.0,era_199,False,True,False,1,1,2025-06-08 17:27:19.360,1099.0,0,0.0,True,0,0.01,0
611,2025-06-08 18:39:53.982,2025-06,1099.0,199.0,era_199,False,True,False,1,1,2025-06-08 18:39:53.982,1099.0,0,0.0,True,0,0.01,0
612,2025-06-08 19:59:24.372,2025-06,169.0,199.0,era_199,True,False,False,1,1,2025-06-08 19:59:24.372,169.0,0,0.0,False,1,0.01,1
613,2025-06-08 20:48:17.893,2025-06,169.0,199.0,era_199,True,False,False,1,1,2025-06-08 20:48:17.893,169.0,0,0.0,False,1,0.01,1
614,2025-06-08 22:36:08.036,2025-06,169.0,199.0,era_199,True,False,False,1,10,2026-03-08 22:37:39.553,1690.0,273,8.968462549277266,True,0,8.968462549277266,0
615,2025-06-09 14:02:22.522,2025-06,199.0,199.0,era_199,False,False,True,2,4,2025-11-16 18:30:54.508,2596.0,160,5.256241787122208,False,1,5.256241787122208,1
616,2025-06-09 20:57:19.962,2025-06,199.0,199.0,era_199,False,False,False,1,1,2025-06-09 20:57:19.962,199.0,0,0.0,False,1,0.01,1
617,2025-06-10 21:44:06.441,2025-06,199.0,199.0,era_199,False,False,False,1,3,2025-08-10 22:44:52.050,597.0,61,2.0039421813403417,False,1,2.0039421813403417,1
618,2025-06-11 09:15:35.309,2025-06,199.0,199.0,era_199,False,False,False,1,4,2025-09-11 10:16:49.166,796.0,92,3.0223390275952693,False,1,3.0223390275952693,1
619,2025-06-16 16:07:03.445,2025-06,199.0,199.0,era_199,False,False,False,1,1,2025-06-16 16:07:03.445,199.0,0,0.0,False,1,0.01,1
620,2025-06-17 12:06:03.695,2025-06,199.0,199.0,era_199,False,False,False,1,2,2025-07-17 13:09:47.347,398.0,30,0.9855453350854139,False,1,0.9855453350854139,1
621,2025-06-18 09:00:28.528,2025-06,199.0,199.0,era_199,False,False,False,1,1,2025-06-18 09:00:28.528,199.0,0,0.0,False,1,0.01,1
622,2025-06-20 17:18:40.307,2025-06,199.0,199.0,era_199,False,False,False,1,1,2025-06-20 17:18:40.307,199.0,0,0.0,False,1,0.01,1
623,2025-06-20 19:14:50.189,2025-06,199.0,199.0,era_199,False,False,False,1,1,2025-06-20 19:14:50.189,199.0,0,0.0,False,1,0.01,1
624,2025-06-21 13:56:59.477,2025-06,199.0,199.0,era_199,False,False,False,1,3,2025-08-21 14:58:33.336,597.0,61,2.0039421813403417,False,1,2.0039421813403417,1
625,2025-06-21 22:20:28.915,2025-06,199.0,199.0,era_199,False,False,False,1,2,2025-07-25 00:22:17.584,398.0,33,1.0840998685939554,False,1,1.0840998685939554,1
626,2025-06-22 18:04:11.554,2025-06,199.0,199.0,era_199,False,False,False,1,8,2026-01-22 18:08:32.348,1592.0,214,7.030223390275952,False,1,7.030223390275952,1
627,2025-06-23 09:46:37.388,2025-06,199.0,199.0,era_199,False,False,False,1,1,2025-06-23 09:46:37.388,199.0,0,0.0,False,1,0.01,1
628,2025-06-23 11:17:20.049,2025-06,199.0,199.0,era_199,False,False,False,1,5,2025-10-23 12:18:32.891,995.0,122,4.0078843626806835,False,1,4.0078843626806835,1
629,2025-06-23 21:29:54.650,2025-06,199.0,199.0,era_199,False,False,False,1,2,2025-07-23 22:30:54.114,398.0,30,0.9855453350854139,False,1,0.9855453350854139,1
630,2025-06-24 14:54:16.338,2025-06,199.0,199.0,era_199,False,False,False,1,1,2025-06-24 14:54:16.338,199.0,0,0.0,False,1,0.01,1
631,2025-06-24 15:02:13.608,2025-06,1490.0,199.0,era_199,False,True,False,1,1,2025-06-24 15:02:13.608,1490.0,0,0.0,True,0,0.01,0
632,2025-06-26 07:10:53.131,2025-06,199.0,199.0,era_199,False,False,False,1,1,2025-06-26 07:10:53.131,199.0,0,0.0,False,1,0.01,1
633,2025-06-26 08:17:44.831,2025-06,199.0,199.0,era_199,False,False,False,1,7,2025-12-26 08:18:59.360,1393.0,183,6.011826544021025,False,1,6.011826544021025,1
634,2025-06-27 09:14:24.077,2025-06,199.0,199.0,era_199,False,False,False,1,1,2025-06-27 09:14:24.077,199.0,0,0.0,False,1,0.01,1
635,2025-06-27 21:11:15.037,2025-06,199.0,199.0,era_199,False,False,True,2,4,2025-10-16 22:48:52.287,896.0,111,3.6465177398160313,False,1,3.6465177398160313,1
636,2025-06-27 22:05:38.719,2025-06,199.0,199.0,era_199,False,False,False,1,3,2025-09-02 18:09:15.798,597.0,66,2.1681997371879107,False,1,2.1681997371879107,1
637,2025-06-30 19:37:17.402,2025-06,199.0,199.0,era_199,False,False,False,1,1,2025-06-30 19:37:17.402,199.0,0,0.0,False,1,0.01,1
638,2025-07-01 15:10:34.702,2025-07,199.0,199.0,era_199,False,False,False,1,9,2026-03-26 14:03:06.790,1791.0,267,8.771353482260183,True,0,8.771353482260183,0
639,2025-07-02 18:42:32.154,2025-07,199.0,199.0,era_199,False,False,False,1,6,2025-12-02 18:43:20.346,1194.0,153,5.026281208935611,False,1,5.026281208935611,1
640,2025-07-03 05:02:35.291,2025-07,199.0,199.0,era_199,False,False,False,1,2,2025-08-03 06:03:52.352,398.0,31,1.0183968462549278,False,1,1.0183968462549278,1
641,2025-07-03 23:21:58.425,2025-07,199.0,199.0,era_199,False,False,False,1,9,2026-03-03 23:23:11.877,1791.0,243,7.982917214191852,True,0,7.982917214191852,0
642,2025-07-04 12:32:57.721,2025-07,199.0,199.0,era_199,False,False,False,1,2,2025-08-04 13:34:07.157,398.0,31,1.0183968462549278,False,1,1.0183968462549278,1
643,2025-07-07 14:55:50.727,2025-07,199.0,199.0,era_199,False,False,False,1,5,2025-11-07 14:56:17.032,995.0,123,4.040735873850197,False,1,4.040735873850197,1
644,2025-07-09 17:57:30.574,2025-07,199.0,199.0,era_199,False,False,False,1,3,2025-09-09 19:00:19.608,597.0,62,2.0367936925098555,False,1,2.0367936925098555,1
645,2025-07-12 10:17:49.707,2025-07,199.0,199.0,era_199,False,False,False,1,1,2025-07-12 10:17:49.707,199.0,0,0.0,False,1,0.01,1
646,2025-07-13 15:38:11.255,2025-07,199.0,199.0,era_199,False,False,False,1,4,2025-10-13 16:39:03.369,796.0,92,3.0223390275952693,False,1,3.0223390275952693,1
647,2025-07-14 21:28:26.956,2025-07,199.0,199.0,era_199,False,False,False,1,3,2025-09-14 22:31:45.091,597.0,62,2.0367936925098555,False,1,2.0367936925098555,1
648,2025-07-14 23:05:06.391,2025-07,199.0,199.0,era_199,False,False,False,1,2,2025-08-17 23:08:57.588,398.0,34,1.1169513797634691,False,1,1.1169513797634691,1
649,2025-07-20 10:19:02.738,2025-07,199.0,199.0,era_199,False,False,False,1,3,2025-09-26 10:20:51.464,597.0,68,2.2339027595269383,False,1,2.2339027595269383,1
650,2025-07-21 10:33:25.554,2025-07,199.0,199.0,era_199,False,False,False,1,2,2025-08-21 11:35:06.460,398.0,31,1.0183968462549278,False,1,1.0183968462549278,1
651,2025-07-21 13:52:06.973,2025-07,199.0,199.0,era_199,False,False,False,1,1,2025-07-21 13:52:06.973,199.0,0,0.0,False,1,0.01,1
